pdb_code,dataset,label
MANY-3zyg_3,MANY,0
MANY-3zzr_1,MANY,0
MANY-4a02_1,MANY,0
MANY-4a0p_1,MANY,0
MANY-4a0s_2,MANY,1
MANY-4a14_1,MANY,0
MANY-4a15_1,MANY,0
MANY-4a25_2,MANY,1
MANY-4a25_3,MANY,1
MANY-4a2b_1,MANY,0
MANY-4a2c_1,MANY,1
MANY-4a2o_1,MANY,0
MANY-4a35_2,MANY,0
MANY-4a3r_2,MANY,1
MANY-4a5o_1,MANY,1
MANY-4a5u_2,MANY,0
MANY-4a60_1,MANY,0
MANY-4a65_1,MANY,1
MANY-4a6q_1,MANY,0
MANY-4a6u_1,MANY,1
MANY-4a8t_1,MANY,1
MANY-4aao_1,MANY,1
MANY-4aco_1,MANY,0
MANY-4adt_2,MANY,1
MANY-4ae7_1,MANY,1
MANY-4ae8_2,MANY,1
MANY-4aef_2,MANY,0
MANY-4af1_1,MANY,0
MANY-4af8_2,MANY,0
MANY-4afa_3,MANY,0
MANY-4afg_5,MANY,1
MANY-4agu_1,MANY,0
MANY-4aho_2,MANY,1
MANY-4ajx_2,MANY,1
MANY-4ajz_1,MANY,1
MANY-4ak0_1,MANY,1
MANY-4ak2_1,MANY,0
MANY-4akj_1,MANY,1
MANY-4akl_1,MANY,0
MANY-4alf_1,MANY,0
MANY-4alz_1,MANY,0
MANY-4am2_1,MANY,1
MANY-4amn_1,MANY,0
MANY-4ane_1,MANY,1
MANY-4ank_1,MANY,1
MANY-4anr_1,MANY,0
MANY-4ap4_3,MANY,0
MANY-4apy_2,MANY,0
MANY-4are_1,MANY,0
MANY-4aru_2,MANY,0
MANY-4asc_1,MANY,0
MANY-4ash_3,MANY,0
MANY-4at3_1,MANY,0
MANY-4ava_1,MANY,0
MANY-4avm_3,MANY,0
MANY-4aw7_1,MANY,0
MANY-4awn_1,MANY,0
MANY-4ax2_2,MANY,0
MANY-4axi_2,MANY,1
MANY-4axj_3,MANY,1
MANY-4axq_1,MANY,0
MANY-4aya_1,MANY,1
MANY-4azg_1,MANY,0
MANY-4b0i_3,MANY,1
MANY-4b0m_3,MANY,0
MANY-4b1i_1,MANY,0
MANY-4b2n_1,MANY,0
MANY-4b2z_2,MANY,0
MANY-4b3x_1,MANY,0
MANY-4b45_1,MANY,0
MANY-4b46_1,MANY,0
MANY-4b4d_1,MANY,0
MANY-4b4u_1,MANY,1
MANY-4b5n_1,MANY,0
MANY-4b6l_1,MANY,0
MANY-4b6w_1,MANY,0
MANY-4b79_2,MANY,1
MANY-4b7a_6,MANY,1
MANY-4b7d_1,MANY,0
MANY-4b7j_1,MANY,1
MANY-4b7l_1,MANY,0
MANY-4b87_2,MANY,0
MANY-4b8j_1,MANY,0
MANY-4b8o_2,MANY,0
MANY-4b8r_1,MANY,0
MANY-4b97_1,MANY,0
MANY-4b9k_4,MANY,1
MANY-4b9v_1,MANY,0
MANY-4bb9_1,MANY,0
MANY-4bbm_1,MANY,0
MANY-4bbo_1,MANY,1
MANY-4ben_3,MANY,0
MANY-4beu_2,MANY,0
MANY-4bgp_1,MANY,0
MANY-4bgq_1,MANY,0
MANY-4bhb_1,MANY,0
MANY-4bj8_6,MANY,1
MANY-4bm1_1,MANY,0
MANY-4bnr_2,MANY,1
MANY-4boq_2,MANY,0
MANY-4bpc_1,MANY,0
MANY-4bqq_2,MANY,0
MANY-4br2_1,MANY,0
MANY-4br6_1,MANY,1
MANY-4buc_3,MANY,0
MANY-4bv3_1,MANY,0
MANY-4bvn_1,MANY,0
MANY-4bvp_2,MANY,0
MANY-4bwr_1,MANY,0
MANY-4bxf_4,MANY,0
MANY-4byz_2,MANY,0
MANY-4bza_1,MANY,0
MANY-4c14_1,MANY,1
MANY-4c24_1,MANY,1
MANY-4c3s_4,MANY,0
MANY-4c7l_2,MANY,0
MANY-4c92_3,MANY,1
MANY-4c98_2,MANY,0
MANY-4cbe_1,MANY,0
MANY-4cdb_1,MANY,0
MANY-4cek_1,MANY,0
MANY-4cg8_2,MANY,0
MANY-4ci7_1,MANY,0
MANY-4cos_1,MANY,0
MANY-4ct4_4,MANY,0
MANY-4cv4_2,MANY,0
MANY-4d8k_1,MANY,0
MANY-4d8o_1,MANY,0
MANY-4dam_3,MANY,1
MANY-4dap_1,MANY,0
MANY-4db3_1,MANY,1
MANY-4db3_2,MANY,0
MANY-4dbb_2,MANY,0
MANY-4dca_1,MANY,0
MANY-4dcb_1,MANY,0
MANY-4dcs_1,MANY,0
MANY-4dd5_2,MANY,0
MANY-4ddd_1,MANY,0
MANY-4df1_1,MANY,1
MANY-4dg8_2,MANY,0
MANY-4dgk_1,MANY,0
MANY-4dgt_3,MANY,0
MANY-4dgx_1,MANY,0
MANY-4dh4_1,MANY,1
MANY-4dhe_1,MANY,0
MANY-4di1_2,MANY,1
MANY-4dkk_3,MANY,0
MANY-4dlc_2,MANY,0
MANY-4dlh_1,MANY,0
MANY-4dlk_2,MANY,0
MANY-4dlo_2,MANY,0
MANY-4dlq_1,MANY,0
MANY-4dmm_2,MANY,1
MANY-4dmv_1,MANY,0
MANY-4doe_2,MANY,0
MANY-4dok_1,MANY,0
MANY-4dpk_1,MANY,1
MANY-4dqv_1,MANY,0
MANY-4dqx_1,MANY,1
MANY-4dr0_1,MANY,1
MANY-4ds1_1,MANY,1
MANY-4ds8_1,MANY,1
MANY-4dt4_1,MANY,0
MANY-4dvh_1,MANY,1
MANY-4dx3_1,MANY,1
MANY-4dx3_2,MANY,1
MANY-4dx3_3,MANY,1
MANY-4dyv_1,MANY,1
MANY-4dz6_8,MANY,1
MANY-4dzd_1,MANY,0
MANY-4e0b_1,MANY,1
MANY-4e0h_1,MANY,1
MANY-4e0r_2,MANY,1
MANY-4e1j_2,MANY,1
MANY-4e1l_1,MANY,1
MANY-4e22_1,MANY,0
MANY-4e2b_1,MANY,0
MANY-4e2k_1,MANY,0
MANY-4e2o_1,MANY,0
MANY-4e2y_1,MANY,0
MANY-4e3z_1,MANY,1
MANY-4e4f_4,MANY,1
MANY-4e4f_6,MANY,1
MANY-4e4u_2,MANY,1
MANY-4e4u_3,MANY,1
MANY-4e4y_1,MANY,1
MANY-4e4y_3,MANY,0
MANY-4e5d_1,MANY,0
MANY-4e5s_2,MANY,1
MANY-4e5w_2,MANY,0
MANY-4e69_3,MANY,0
MANY-4e74_1,MANY,0
MANY-4e8b_2,MANY,0
MANY-4e93_1,MANY,0
MANY-4e98_3,MANY,1
MANY-4e99_1,MANY,0
MANY-4e9o_1,MANY,0
MANY-4eae_2,MANY,0
MANY-4eaf_1,MANY,1
MANY-4eb0_1,MANY,0
MANY-4ebk_2,MANY,0
MANY-4ecg_1,MANY,0
MANY-4eci_1,MANY,1
MANY-4ed4_1,MANY,0
MANY-4edp_1,MANY,0
MANY-4eei_3,MANY,1
MANY-4eei_4,MANY,1
MANY-4eex_1,MANY,1
MANY-4efx_2,MANY,1
MANY-4egd_2,MANY,0
MANY-4ege_1,MANY,1
MANY-4egf_1,MANY,1
MANY-4egq_1,MANY,1
MANY-4egt_2,MANY,0
MANY-4egu_1,MANY,1
MANY-4ehc_1,MANY,0
MANY-4ei8_1,MANY,0
MANY-4ej6_1,MANY,1
MANY-4ek2_1,MANY,1
MANY-4ekn_1,MANY,1
MANY-4ekv_1,MANY,1
MANY-4elc_2,MANY,0
MANY-4ell_1,MANY,0
MANY-4eln_2,MANY,0
MANY-4ely_1,MANY,1
MANY-4elz_1,MANY,1
MANY-4em8_1,MANY,1
MANY-4emj_1,MANY,0
MANY-4emk_1,MANY,1
MANY-4eml_7,MANY,1
MANY-4eo7_1,MANY,0
MANY-4eps_1,MANY,0
MANY-4eqk_1,MANY,0
MANY-4eql_2,MANY,0
MANY-4eqw_2,MANY,0
MANY-4eqz_1,MANY,0
MANY-4er3_1,MANY,0
MANY-4erc_1,MANY,0
MANY-4erv_2,MANY,0
MANY-4es1_2,MANY,0
MANY-4eti_1,MANY,0
MANY-4eu0_1,MANY,0
MANY-4eu1_1,MANY,1
MANY-4ew6_2,MANY,0
MANY-4eww_1,MANY,1
MANY-4ewx_1,MANY,1
MANY-4ewz_1,MANY,1
MANY-4ex0_1,MANY,1
MANY-4ex1_1,MANY,1
MANY-4exx_1,MANY,1
MANY-4ey1_1,MANY,1
MANY-4ey9_1,MANY,1
MANY-4eyd_1,MANY,1
MANY-4eye_1,MANY,1
MANY-4eyn_1,MANY,1
MANY-4eyp_1,MANY,1
MANY-4ezb_2,MANY,0
MANY-4ezi_1,MANY,0
MANY-4f0c_1,MANY,1
MANY-4f0m_4,MANY,1
MANY-4f0n_1,MANY,1
MANY-4f0o_1,MANY,1
MANY-4f0t_1,MANY,1
MANY-4f0t_2,MANY,1
MANY-4f0w_1,MANY,0
MANY-4f1a_1,MANY,1
MANY-4f1b_1,MANY,1
MANY-4f1c_1,MANY,1
MANY-4f1d_1,MANY,1
MANY-4f1f_1,MANY,1
MANY-4f1g_1,MANY,1
MANY-4f2g_1,MANY,1
MANY-4f2i_1,MANY,0
MANY-4f2n_3,MANY,1
MANY-4f3e_1,MANY,0
MANY-4f3n_1,MANY,0
MANY-4f3q_1,MANY,0
MANY-4f3t_1,MANY,0
MANY-4f3y_1,MANY,1
MANY-4f3y_2,MANY,1
MANY-4f4t_1,MANY,1
MANY-4f4v_1,MANY,1
MANY-4f51_1,MANY,1
MANY-4f54_1,MANY,0
MANY-4f5t_1,MANY,0
MANY-4f5v_1,MANY,0
MANY-4f67_1,MANY,0
MANY-4f6o_1,MANY,0
MANY-4f78_1,MANY,0
MANY-4f7h_1,MANY,0
MANY-4f7u_1,MANY,1
MANY-4f83_1,MANY,0
MANY-4f8f_1,MANY,1
MANY-4f8q_2,MANY,0
MANY-4faj_2,MANY,0
MANY-4fb7_1,MANY,0
MANY-4fc7_4,MANY,1
MANY-4fc9_1,MANY,0
MANY-4fcc_12,MANY,1
MANY-4fcc_5,MANY,1
MANY-4fcg_1,MANY,0
MANY-4fcu_2,MANY,0
MANY-4fcw_2,MANY,0
MANY-4fe2_2,MANY,0
MANY-4ffk_2,MANY,1
MANY-4ffp_1,MANY,0
MANY-4fg3_2,MANY,1
MANY-4fgs_2,MANY,1
MANY-4fgs_4,MANY,1
MANY-4fgt_1,MANY,1
MANY-4fh8_1,MANY,1
MANY-4fij_1,MANY,0
MANY-4fk1_4,MANY,0
MANY-4fk9_1,MANY,0
MANY-4fka_1,MANY,1
MANY-4fkz_2,MANY,0
MANY-4fl2_1,MANY,0
MANY-4fn4_1,MANY,1
MANY-4foa_2,MANY,1
MANY-4fok_1,MANY,0
MANY-4fp4_1,MANY,1
MANY-4fpv_1,MANY,0
MANY-4fq2_2,MANY,0
MANY-4fq4_1,MANY,0
MANY-4fqa_1,MANY,0
MANY-4fqo_1,MANY,1
MANY-4fsd_2,MANY,0
MANY-4ftf_1,MANY,0
MANY-4fu0_1,MANY,1
MANY-4ful_1,MANY,0
MANY-4fut_1,MANY,0
MANY-4fvk_2,MANY,1
MANY-4fvm_1,MANY,0
MANY-4fw1_2,MANY,0
MANY-4fx5_1,MANY,0
MANY-4fye_1,MANY,0
MANY-4fyi_1,MANY,1
MANY-4fyr_2,MANY,0
MANY-4fz4_1,MANY,0
MANY-4g08_1,MANY,0
MANY-4g10_1,MANY,1
MANY-4g1h_1,MANY,0
MANY-4g1k_1,MANY,1
MANY-4g1l_3,MANY,0
MANY-4g23_1,MANY,0
MANY-4g2a_1,MANY,0
MANY-4g38_1,MANY,0
MANY-4g4j_1,MANY,0
MANY-4g4p_1,MANY,0
MANY-4g4s_24,MANY,1
MANY-4g4s_3,MANY,1
MANY-4g54_1,MANY,0
MANY-4g65_5,MANY,0
MANY-4g81_1,MANY,1
MANY-4g97_1,MANY,0
MANY-4g9y_1,MANY,1
MANY-4g9z_1,MANY,0
MANY-4gae_1,MANY,1
MANY-4gak_2,MANY,0
MANY-4gax_1,MANY,0
MANY-4gb7_1,MANY,0
MANY-4gbc_1,MANY,1
MANY-4gbk_1,MANY,1
MANY-4gbm_1,MANY,0
MANY-4gbn_1,MANY,1
MANY-4gc3_1,MANY,0
MANY-4gc8_1,MANY,0
MANY-4gew_2,MANY,0
MANY-4gf0_1,MANY,1
MANY-4gf1_1,MANY,0
MANY-4gfl_2,MANY,0
MANY-4gfo_2,MANY,0
MANY-4gh5_1,MANY,1
MANY-4gk9_2,MANY,0
MANY-4gkb_4,MANY,1
MANY-4gkl_1,MANY,0
MANY-4gkp_1,MANY,0
MANY-4gkv_2,MANY,1
MANY-4gkz_1,MANY,1
MANY-4glk_1,MANY,0
MANY-4glq_2,MANY,0
MANY-4gmk_1,MANY,1
MANY-4gmo_1,MANY,0
MANY-4gmx_3,MANY,0
MANY-4gn2_1,MANY,0
MANY-4gou_2,MANY,0
MANY-4gps_2,MANY,0
MANY-4gq1_2,MANY,0
MANY-4gq2_2,MANY,0
MANY-4gqa_1,MANY,1
MANY-4gqo_1,MANY,0
MANY-4grd_1,MANY,1
MANY-4grd_4,MANY,1
MANY-4grd_8,MANY,1
MANY-4gs3_1,MANY,1
MANY-4gsj_2,MANY,0
MANY-4gt8_1,MANY,0
MANY-4gtn_1,MANY,1
MANY-4gun_14,MANY,1
MANY-4gvg_2,MANY,0
MANY-4gx8_1,MANY,0
MANY-4gxn_1,MANY,0
MANY-4gxt_1,MANY,0
MANY-4gyg_1,MANY,0
MANY-4gz2_1,MANY,0
MANY-4gzk_1,MANY,0
MANY-4h0m_21,MANY,1
MANY-4h0r_1,MANY,1
MANY-4h0w_1,MANY,0
MANY-4h10_1,MANY,1
MANY-4h14_1,MANY,0
MANY-4h15_4,MANY,1
MANY-4h1h_1,MANY,1
MANY-4h1x_2,MANY,0
MANY-4h1y_2,MANY,0
MANY-4h31_2,MANY,1
MANY-4h3e_1,MANY,1
MANY-4h3s_2,MANY,0
MANY-4h3v_1,MANY,1
MANY-4h4n_1,MANY,0
MANY-4h4p_2,MANY,0
MANY-4h59_1,MANY,0
MANY-4h5y_1,MANY,0
MANY-4h79_1,MANY,0
MANY-4h7p_1,MANY,1
MANY-4h7w_1,MANY,0
MANY-4ha7_2,MANY,0
MANY-4had_2,MANY,1
MANY-4ham_2,MANY,0
MANY-4hb4_3,MANY,0
MANY-4hb9_1,MANY,0
MANY-4hbd_1,MANY,0
MANY-4hbg_1,MANY,1
MANY-4hc5_1,MANY,1
MANY-4hd5_1,MANY,0
MANY-4hdm_2,MANY,0
MANY-4hdt_1,MANY,0
MANY-4he6_1,MANY,0
MANY-4hf7_2,MANY,0
MANY-4hfn_1,MANY,1
MANY-4hgv_6,MANY,1
MANY-4hh5_1,MANY,0
MANY-4hhh_5,MANY,1
MANY-4hhh_8,MANY,1
MANY-4hhv_1,MANY,0
MANY-4hi7_1,MANY,1
MANY-4hj1_3,MANY,0
MANY-4hj6_2,MANY,0
MANY-4hjf_1,MANY,0
MANY-4hjh_1,MANY,0
MANY-4hk1_1,MANY,1
MANY-4hkf_2,MANY,0
MANY-4hkm_1,MANY,1
MANY-4hkt_1,MANY,1
MANY-4hl4_1,MANY,0
MANY-4hlj_1,MANY,0
MANY-4hmc_2,MANY,0
MANY-4hn1_1,MANY,1
MANY-4hnl_2,MANY,1
MANY-4hnl_3,MANY,1
MANY-4hnx_2,MANY,0
MANY-4hnz_12,MANY,1
MANY-4hnz_15,MANY,1
MANY-4ho1_2,MANY,0
MANY-4hox_1,MANY,0
MANY-4hp8_2,MANY,1
MANY-4hps_2,MANY,1
MANY-4hps_5,MANY,1
MANY-4hpz_1,MANY,0
MANY-4hq1_1,MANY,0
MANY-4hqf_1,MANY,0
MANY-4hr3_2,MANY,1
MANY-4hr6_2,MANY,1
MANY-4ht1_2,MANY,1
MANY-4htg_2,MANY,0
MANY-4hvc_3,MANY,0
MANY-4hvd_1,MANY,0
MANY-4hvk_1,MANY,1
MANY-4hwk_2,MANY,1
MANY-4hwm_1,MANY,0
MANY-4hwv_1,MANY,0
MANY-4hxc_1,MANY,0
MANY-4hxy_2,MANY,0
MANY-4hyq_1,MANY,0
MANY-4hz0_1,MANY,0
MANY-4hz2_1,MANY,1
MANY-4i00_1,MANY,1
MANY-4i0n_1,MANY,0
MANY-4i0o_1,MANY,0
MANY-4i17_1,MANY,0
MANY-4i19_2,MANY,0
MANY-4i1f_2,MANY,0
MANY-4i29_1,MANY,0
MANY-4i5d_2,MANY,1
MANY-4i5j_2,MANY,0
MANY-4i6b_1,MANY,0
MANY-4i7v_1,MANY,1
MANY-4i86_1,MANY,0
MANY-4i9e_3,MANY,0
MANY-4i9f_1,MANY,1
MANY-4i9f_2,MANY,0
MANY-4iag_1,MANY,1
MANY-4ibn_1,MANY,0
MANY-4ibo_3,MANY,1
MANY-4icq_2,MANY,0
MANY-4idg_1,MANY,1
MANY-4iee_1,MANY,0
MANY-4ien_2,MANY,1
MANY-4if6_1,MANY,0
MANY-4ifa_1,MANY,0
MANY-4ifs_2,MANY,0
MANY-4ig4_1,MANY,1
MANY-4igu_2,MANY,0
MANY-4igz_1,MANY,0
MANY-4iin_3,MANY,1
MANY-4iip_1,MANY,0
MANY-4iiu_2,MANY,1
MANY-4ija_2,MANY,0
MANY-4ijd_1,MANY,0
MANY-4ikb_1,MANY,0
MANY-4ikn_2,MANY,0
MANY-4ilg_2,MANY,0
MANY-4ilk_1,MANY,1
MANY-4imm_1,MANY,0
MANY-4imr_2,MANY,1
MANY-4ini_1,MANY,1
MANY-4inp_1,MANY,0
MANY-4inq_1,MANY,0
MANY-4ios_4,MANY,1
MANY-4iot_1,MANY,1
MANY-4ip7_3,MANY,1
MANY-4iq1_2,MANY,1
MANY-4iqg_1,MANY,1
MANY-4iqp_1,MANY,0
MANY-4irf_1,MANY,0
MANY-4irk_1,MANY,0
MANY-4irt_1,MANY,0
MANY-4is0_2,MANY,0
MANY-4is3_1,MANY,1
MANY-4isa_1,MANY,0
MANY-4isb_3,MANY,0
MANY-4isl_1,MANY,1
MANY-4iso_1,MANY,1
MANY-4itk_1,MANY,0
MANY-4ius_1,MANY,0
MANY-4iuw_1,MANY,0
MANY-4iuz_1,MANY,1
MANY-4iv0_1,MANY,0
MANY-4iv5_2,MANY,1
MANY-4iv6_1,MANY,1
MANY-4iv6_2,MANY,1
MANY-4ivf_2,MANY,1
MANY-4ixw_1,MANY,1
MANY-4iya_1,MANY,0
MANY-4iyd_1,MANY,1
MANY-4iyf_1,MANY,1
MANY-4izc_2,MANY,1
MANY-4izv_2,MANY,0
MANY-4j0u_1,MANY,0
MANY-4j1q_1,MANY,0
MANY-4j2h_1,MANY,1
MANY-4j2u_1,MANY,0
MANY-4j34_1,MANY,0
MANY-4j3d_2,MANY,0
MANY-4j3e_1,MANY,0
MANY-4j3g_1,MANY,1
MANY-4j3r_2,MANY,0
MANY-4j4r_1,MANY,1
MANY-4j4y_3,MANY,1
MANY-4j5l_2,MANY,0
MANY-4j5t_1,MANY,0
MANY-4j6g_2,MANY,1
MANY-4j6o_2,MANY,0
MANY-4j6t_2,MANY,0
MANY-4j76_1,MANY,1
MANY-4j7j_2,MANY,0
MANY-4j8p_1,MANY,0
MANY-4j9w_1,MANY,1
MANY-4ja8_2,MANY,0
MANY-4jbd_1,MANY,1
MANY-4jbh_1,MANY,1
MANY-4jbl_2,MANY,0
MANY-4jcc_1,MANY,0
MANY-4jci_1,MANY,1
MANY-4jcl_1,MANY,0
MANY-4jcq_14,MANY,1
MANY-4jd0_2,MANY,0
MANY-4jer_1,MANY,0
MANY-4jg2_1,MANY,0
MANY-4jg5_1,MANY,0
MANY-4jgl_1,MANY,0
MANY-4jhb_1,MANY,0
MANY-4jho_1,MANY,0
MANY-4jhx_4,MANY,0
MANY-4jhy_1,MANY,0
MANY-4jig_1,MANY,1
MANY-4jja_1,MANY,0
MANY-4jm7_2,MANY,1
MANY-4jmn_1,MANY,0
MANY-4jod_1,MANY,0
MANY-4jp0_1,MANY,0
MANY-4jps_2,MANY,0
MANY-4jqu_2,MANY,0
MANY-4jr1_1,MANY,1
MANY-4jr6_1,MANY,0
MANY-4jro_2,MANY,1
MANY-4jwh_1,MANY,0
MANY-4jwo_1,MANY,0
MANY-4jwt_2,MANY,0
MANY-4jwx_2,MANY,0
MANY-4jxc_1,MANY,0
MANY-4jxk_1,MANY,1
MANY-4jxm_1,MANY,0
MANY-4jxn_1,MANY,1
MANY-4jxq_1,MANY,1
MANY-4jxy_1,MANY,1
MANY-4jyx_7,MANY,0
MANY-4k02_1,MANY,1
MANY-4k05_2,MANY,0
MANY-4k11_1,MANY,0
MANY-4k2n_2,MANY,0
MANY-4k2o_2,MANY,0
MANY-4k4o_1,MANY,0
MANY-4k5s_3,MANY,0
MANY-4k6c_1,MANY,1
MANY-4k71_4,MANY,1
MANY-4k82_1,MANY,0
MANY-4k8v_3,MANY,0
MANY-4k9d_4,MANY,1
MANY-4k9d_8,MANY,1
MANY-4k9r_1,MANY,0
MANY-4kam_2,MANY,1
MANY-4kam_4,MANY,1
MANY-4kb2_1,MANY,0
MANY-4kd6_1,MANY,1
MANY-4kds_1,MANY,0
MANY-4kec_1,MANY,0
MANY-4kg8_3,MANY,1
MANY-4kh7_2,MANY,0
MANY-4kh8_1,MANY,0
MANY-4kia_1,MANY,0
MANY-4kie_1,MANY,0
MANY-4kk4_1,MANY,0
MANY-4kk7_1,MANY,0
MANY-4kki_2,MANY,0
MANY-4kkv_1,MANY,0
MANY-4kl0_1,MANY,0
MANY-4klk_1,MANY,0
MANY-4km0_1,MANY,0
MANY-4kms_1,MANY,1
MANY-4kpk_2,MANY,0
MANY-4kqu_2,MANY,0
MANY-4krd_2,MANY,0
MANY-4krr_1,MANY,0
MANY-4ksi_1,MANY,1
MANY-4ksi_2,MANY,1
MANY-4ksj_1,MANY,0
MANY-4kt7_1,MANY,1
MANY-4kt8_2,MANY,0
MANY-4kto_2,MANY,1
MANY-4kto_4,MANY,1
MANY-4kvz_2,MANY,0
MANY-4kwi_2,MANY,1
MANY-4kyq_2,MANY,0
MANY-4kys_1,MANY,0
MANY-4kzk_1,MANY,0
MANY-4l0f_1,MANY,0
MANY-4l3u_1,MANY,0
MANY-4l4v_1,MANY,1
MANY-4l79_2,MANY,0
MANY-4l7p_1,MANY,0
MANY-4l9h_1,MANY,0
MANY-4la7_1,MANY,1
MANY-4lat_2,MANY,0
MANY-4lcb_1,MANY,0
MANY-4ld6_1,MANY,0
MANY-4ldg_1,MANY,0
MANY-4ldq_2,MANY,0
MANY-4ldv_2,MANY,0
MANY-4lfh_2,MANY,0
MANY-4lfn_2,MANY,1
MANY-4lg9_1,MANY,0
MANY-4lgc_1,MANY,0
MANY-4lh6_1,MANY,0
MANY-4lhf_1,MANY,0
MANY-4lhm_2,MANY,0
MANY-4lhr_1,MANY,1
MANY-4llt_1,MANY,1
MANY-4lns_2,MANY,0
MANY-4lob_1,MANY,1
MANY-4lob_2,MANY,0
MANY-4lok_3,MANY,0
MANY-4lpq_1,MANY,0
MANY-4lq8_1,MANY,0
MANY-4lrj_1,MANY,0
MANY-4luj_1,MANY,1
MANY-4lvu_2,MANY,1
MANY-4lw8_2,MANY,1
MANY-4lzh_1,MANY,0
MANY-4m0j_1,MANY,1
MANY-4m0m_1,MANY,0
MANY-4m2l_1,MANY,0
MANY-4m4p_1,MANY,0
MANY-4m5x_1,MANY,0
MANY-4m7o_1,MANY,0
MANY-4m86_1,MANY,1
MANY-4m86_2,MANY,1
MANY-4m88_1,MANY,0
MANY-4m8i_1,MANY,0
MANY-4m8o_1,MANY,0
MANY-4m91_1,MANY,0
MANY-4m9a_1,MANY,1
MANY-4m9a_3,MANY,1
MANY-4m9p_1,MANY,0
MANY-4may_3,MANY,1
MANY-4mbo_1,MANY,0
MANY-4mc8_1,MANY,0
MANY-4mck_1,MANY,0
MANY-4mdc_3,MANY,0
MANY-4mdw_1,MANY,0
MANY-4me3_1,MANY,0
MANY-4mf5_2,MANY,0
MANY-4mg4_3,MANY,1
MANY-4mhy_1,MANY,0
MANY-4mi0_1,MANY,0
MANY-4mi2_2,MANY,1
MANY-4miw_1,MANY,0
MANY-4mj4_1,MANY,0
MANY-4mk6_2,MANY,0
MANY-4mkn_1,MANY,1
MANY-4ml9_3,MANY,0
MANY-4mlz_1,MANY,0
MANY-4mmi_1,MANY,0
MANY-4mnr_1,MANY,0
MANY-4mo2_2,MANY,0
MANY-4mow_1,MANY,1
MANY-4mu6_1,MANY,0
MANY-4mwh_1,MANY,0
MANY-4my4_1,MANY,0
MANY-4mz9_1,MANY,1
MANY-4n03_1,MANY,0
MANY-4n04_1,MANY,1
MANY-4n06_2,MANY,0
MANY-4n0g_1,MANY,1
MANY-4n13_1,MANY,0
MANY-4n2y_2,MANY,1
MANY-4n30_1,MANY,0
MANY-4n3b_3,MANY,0
MANY-4n3u_1,MANY,0
MANY-4n4i_1,MANY,0
MANY-4n5i_1,MANY,0
MANY-4n5q_1,MANY,0
MANY-4n5x_1,MANY,0
MANY-4n6d_1,MANY,0
MANY-4n7b_2,MANY,0
MANY-4n80_2,MANY,0
MANY-4nar_2,MANY,0
MANY-4nax_1,MANY,1
MANY-4nbr_2,MANY,1
MANY-4nbt_2,MANY,1
MANY-4nbu_2,MANY,1
MANY-4nbv_1,MANY,1
MANY-4nbw_1,MANY,1
MANY-4nd5_1,MANY,1
MANY-4ne4_1,MANY,0
MANY-4nes_2,MANY,0
MANY-4nf2_2,MANY,1
MANY-4ng7_1,MANY,0
MANY-4ngd_1,MANY,0
MANY-4nhz_4,MANY,1
MANY-4ni5_1,MANY,1
MANY-4nj5_1,MANY,0
MANY-4njz_1,MANY,1
MANY-4nlc_1,MANY,0
MANY-4nlm_1,MANY,0
MANY-4nnc_2,MANY,0
MANY-4noi_1,MANY,1
MANY-4npc_3,MANY,1
MANY-4nq1_1,MANY,1
MANY-4ns5_1,MANY,0
MANY-4nsx_1,MANY,0
MANY-4nt0_2,MANY,0
MANY-4ntd_2,MANY,0
MANY-4nu7_2,MANY,1
MANY-4nuz_1,MANY,0
MANY-4nvs_1,MANY,1
MANY-4nvt_2,MANY,1
MANY-4nwy_2,MANY,0
MANY-4nx9_1,MANY,0
MANY-4nyn_1,MANY,0
MANY-4o0n_4,MANY,1
MANY-4o3m_1,MANY,0
MANY-4o3r_1,MANY,0
MANY-4o5j_2,MANY,0
MANY-4o5o_2,MANY,1
MANY-4o65_2,MANY,0
MANY-4o7i_1,MANY,0
MANY-4o7x_1,MANY,0
MANY-4oaf_3,MANY,0
MANY-4obm_1,MANY,0
MANY-4og4_1,MANY,0
MANY-4oi0_1,MANY,0
MANY-4oih_2,MANY,0
MANY-4ol9_2,MANY,0
MANY-4om9_1,MANY,0
MANY-4onc_2,MANY,0
MANY-4onu_1,MANY,0
MANY-4opm_2,MANY,0
MANY-4oq1_1,MANY,0
MANY-4oq2_1,MANY,0
MANY-4orz_2,MANY,0
MANY-4ot6_1,MANY,0
MANY-4otv_2,MANY,0
MANY-4ou1_1,MANY,0
MANY-4ovk_1,MANY,0
MANY-4owt_2,MANY,0
MANY-4oyb_2,MANY,0
MANY-4p09_1,MANY,0
MANY-4p17_3,MANY,0
MANY-4p1e_2,MANY,0
MANY-4p2k_1,MANY,0
MANY-4p47_1,MANY,0
MANY-4p6q_1,MANY,0
MANY-4p8s_1,MANY,0
MANY-4pag_2,MANY,0
MANY-4pbh_1,MANY,0
MANY-4pdy_1,MANY,0
MANY-4po6_3,MANY,0
MANY-4ppy_4,MANY,0
MANY-4pw0_1,MANY,0
MANY-4pwt_1,MANY,0
MANY-4pwz_2,MANY,0
MANY-4py9_2,MANY,0
MANY-4pzj_2,MANY,0
MANY-4q0k_1,MANY,0
MANY-4q4l_1,MANY,0
MANY-4q7g_1,MANY,0
MANY-4rwu_1,MANY,0
